order_id,regime,epsilon,seed,status,saw_submit,completion,score,protocol_max_score,score_ratio,n_subgoals,n_pass_first_check,admissibility,inspect_sum,observed_wall_time_s,wall_time_s,wall_time_policy,candidate_count,source_summary,run_dir
dropped_part1,dropped_part,1.0,0,submitted,1,0,7.0,13.0,0.5384615384615384,3,0,0.0,3,380.0,380.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part1_eps_1p0_seed_0
dropped_part2,dropped_part,1.0,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,1,255.0,255.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part2_eps_1p0_seed_0
dropped_part3,dropped_part,1.0,0,submitted,1,0,7.0,17.0,0.4117647058823529,4,0,0.0,7,412.0,412.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_150_20260718_165341/v_binary/gpt-5p2-2025-12-11_dropped_part3_eps_1p0_seed_0
dropped_part4,dropped_part,1.0,0,timeout,0,0,0.0,17.0,0.0,4,0,0.0,18,918.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_a/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_133_20260718_193913/batch_a/v_binary/gpt-5p2-2025-12-11_dropped_part4_eps_1p0_seed_0
dropped_part5,dropped_part,1.0,0,submitted,1,0,1.0,17.0,0.058823529411764705,4,0,0.0,5,426.0,426.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_c/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_c/v_binary/gpt-5p2-2025-12-11_dropped_part5_eps_1p0_seed_0
dropped_part6,dropped_part,1.0,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,2,265.0,265.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part6_eps_1p0_seed_0
dropped_part7,dropped_part,1.0,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,2,254.0,254.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part7_eps_1p0_seed_0
dropped_part8,dropped_part,1.0,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,5,292.0,292.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_strict_resume_127_20260718_205933/batch_d/v_binary/gpt-5p2-2025-12-11_dropped_part8_eps_1p0_seed_0
dropped_part9,dropped_part,1.0,0,timeout,1,0,4.0,34.0,0.11764705882352941,8,2,0.25,30,910.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part9_remaining/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part9_remaining/v_binary/gpt-5p2-2025-12-11_dropped_part9_eps_1p0_seed_0
dropped_part10,dropped_part,1.0,0,timeout,1,0,1.0,22.0,0.045454545454545456,5,0,0.0,23,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part10_all/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/dropped_part10_all/v_binary/gpt-5p2-2025-12-11_dropped_part10_eps_1p0_seed_0
faulty_part1,faulty_part,1.0,0,submitted,1,0,7.0,9.0,0.7777777777777778,2,0,0.0,33,674.0,674.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part1_remaining/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part1_remaining/v_binary/gpt-5p2-2025-12-11_faulty_part1_eps_1p0_seed_0
faulty_part2,faulty_part,1.0,0,submitted,1,0,7.0,13.0,0.5384615384615384,3,0,0.0,8,448.0,448.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part2/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part2/v_binary/gpt-5p2-2025-12-11_faulty_part2_eps_1p0_seed_0
faulty_part3,faulty_part,1.0,0,submitted,1,0,4.0,17.0,0.23529411764705882,4,0,0.0,4,300.0,300.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part3/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part3/v_binary/gpt-5p2-2025-12-11_faulty_part3_eps_1p0_seed_0
faulty_part4,faulty_part,1.0,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,7,426.0,426.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part4/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part4/v_binary/gpt-5p2-2025-12-11_faulty_part4_eps_1p0_seed_0
faulty_part5,faulty_part,1.0,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,2,343.0,343.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part5/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part5/v_binary/gpt-5p2-2025-12-11_faulty_part5_eps_1p0_seed_0
faulty_part6,faulty_part,1.0,0,submitted,1,0,10.0,17.0,0.5882352941176471,4,0,0.0,9,476.0,476.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part6/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part6/v_binary/gpt-5p2-2025-12-11_faulty_part6_eps_1p0_seed_0
faulty_part7,faulty_part,1.0,0,submitted,1,0,1.0,9.0,0.1111111111111111,2,0,0.0,2,259.0,259.0,observed,2,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/f7_e10/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_rerun5_20260720_075731/f7_e10/v_binary/gpt-5p2-2025-12-11_faulty_part7_eps_1p0_seed_0
faulty_part8,faulty_part,1.0,0,submitted,1,0,4.0,9.0,0.4444444444444444,2,0,0.0,4,275.0,275.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part8/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part8/v_binary/gpt-5p2-2025-12-11_faulty_part8_eps_1p0_seed_0
faulty_part9,faulty_part,1.0,0,timeout,1,0,5.0,10.0,0.5,2,0,0.0,2,911.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part9/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part9/v_binary/gpt-5p2-2025-12-11_faulty_part9_eps_1p0_seed_0
faulty_part10,faulty_part,1.0,0,timeout,1,0,9.0,14.0,0.6428571428571429,3,0,0.0,3,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part10/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/faulty_part10/v_binary/gpt-5p2-2025-12-11_faulty_part10_eps_1p0_seed_0
mix_challenges1,mix_challenges,1.0,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,22,605.0,605.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges1/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges1/v_binary/gpt-5p2-2025-12-11_mix_challenges1_eps_1p0_seed_0
mix_challenges2,mix_challenges,1.0,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,3,247.0,247.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges2/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges2/v_binary/gpt-5p2-2025-12-11_mix_challenges2_eps_1p0_seed_0
mix_challenges3,mix_challenges,1.0,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,10,343.0,343.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges3/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges3/v_binary/gpt-5p2-2025-12-11_mix_challenges3_eps_1p0_seed_0
mix_challenges4,mix_challenges,1.0,0,submitted,1,0,1.0,13.0,0.07692307692307693,3,0,0.0,2,272.0,272.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges4/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges4/v_binary/gpt-5p2-2025-12-11_mix_challenges4_eps_1p0_seed_0
mix_challenges5,mix_challenges,1.0,0,submitted,1,0,4.0,13.0,0.3076923076923077,3,0,0.0,6,326.0,326.0,observed,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges5/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges5/v_binary/gpt-5p2-2025-12-11_mix_challenges5_eps_1p0_seed_0
mix_challenges6,mix_challenges,1.0,0,timeout,0,0,0.0,13.0,0.0,3,0,0.0,86,911.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges6/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges6/v_binary/gpt-5p2-2025-12-11_mix_challenges6_eps_1p0_seed_0
mix_challenges7,mix_challenges,1.0,0,timeout,0,0,0.0,14.0,0.0,3,0,0.0,81,915.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges7/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges7/v_binary/gpt-5p2-2025-12-11_mix_challenges7_eps_1p0_seed_0
mix_challenges8,mix_challenges,1.0,0,timeout,1,0,1.0,22.0,0.045454545454545456,5,1,0.2,5,909.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges8/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges8/v_binary/gpt-5p2-2025-12-11_mix_challenges8_eps_1p0_seed_0
mix_challenges9,mix_challenges,1.0,0,timeout,0,0,0.0,18.0,0.0,4,0,0.0,66,918.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges9/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges9/v_binary/gpt-5p2-2025-12-11_mix_challenges9_eps_1p0_seed_0
mix_challenges10,mix_challenges,1.0,0,timeout,1,0,4.0,14.0,0.2857142857142857,3,1,0.3333333333333333,2,911.0,900.0,timeout_cap,1,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges10/v_binary/summary.csv,internal://competition_tutorials/experiment_results/verifier_ablation_runs/vbinary_valid_rerun_107_20260719_104357/mix_challenges10/v_binary/gpt-5p2-2025-12-11_mix_challenges10_eps_1p0_seed_0
